custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,id
24,technician,single,basic.9y,no,yes,no,cellular,jul,NA,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,17656
31,admin.,married,NA,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,17657
34,management,married,high.school,no,no,no,cellular,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,17658
NA,admin.,single,NA,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999,0,17659
24,student,single,high.school,no,no,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999,0,17660
36,housemaid,married,NA,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,17661
41,entrepreneur,married,high.school,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,17662
33,admin.,single,high.school,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0,17663
36,unemployed,married,basic.6y,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,17664
54,admin.,divorced,university.degree,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,17665
NA,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,17666
37,admin.,married,NA,no,no,yes,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,17667
30,technician,single,high.school,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,999,0,17668
31,blue-collar,single,high.school,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,17669
NA,technician,single,NA,no,no,no,cellular,aug,fri,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,999,0,17670
34,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,1,999,0,nonexistent,-1.7,94.055,-39.8,0.702,4991.6,999,0,17671
35,technician,married,professional.course,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,17672
NA,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,NA,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,17673
20,blue-collar,single,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,17674
NA,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,17675
NA,technician,married,NA,no,yes,no,telephone,may,NA,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,17676
47,admin.,married,NA,no,unknown,unknown,cellular,aug,wed,1,10,2,failure,-1.7,94.027,-38.3,0.9,4991.6,0.3333333333,10,17677
24,services,single,high.school,no,no,no,cellular,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999,3,17678
24,services,married,NA,no,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,17679
40,management,married,unknown,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,17680
NA,admin.,divorced,unknown,no,yes,no,telephone,jul,fri,2,999,0,nonexistent,-2.9,92.469,-33.6,1.059,5076.2,999,0,17681
56,management,married,university.degree,no,no,no,telephone,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,999,0,17682
58,services,married,basic.4y,no,unknown,unknown,telephone,jun,NA,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,17683
41,admin.,divorced,university.degree,unknown,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,17684
35,technician,single,NA,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,17685
NA,technician,married,university.degree,no,no,yes,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,17686
52,services,married,NA,no,no,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17687
44,blue-collar,married,basic.4y,no,unknown,unknown,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999,0,17688
NA,management,single,high.school,no,no,yes,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,17689
31,entrepreneur,divorced,basic.4y,no,no,no,cellular,nov,tue,1,5,1,success,-0.1,93.2,-42,4.153,5195.8,0.1666666667,1,17690
NA,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0,17691
40,admin.,married,high.school,no,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,17692
42,services,divorced,high.school,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,17693
50,self-employed,married,NA,no,no,no,telephone,nov,NA,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,17694
40,blue-collar,divorced,basic.9y,no,no,no,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,17695
48,technician,married,university.degree,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,17696
78,retired,divorced,professional.course,no,yes,no,cellular,mar,tue,1,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,999,2,17697
NA,blue-collar,married,basic.6y,no,yes,no,telephone,may,NA,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17698
NA,housemaid,married,NA,unknown,no,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,17699
NA,admin.,married,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,17700
29,admin.,single,university.degree,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,17701
32,entrepreneur,married,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,17702
33,admin.,single,NA,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,17703
41,admin.,married,university.degree,no,no,no,cellular,aug,thu,13,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999,0,17704
48,housemaid,married,NA,unknown,no,no,cellular,aug,fri,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,17705
47,services,married,high.school,unknown,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,17706
39,entrepreneur,married,professional.course,no,no,no,telephone,sep,wed,3,6,1,success,-1.1,94.199,-37.5,0.876,4963.6,0.2,0,17707
41,technician,married,NA,unknown,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,17708
37,services,single,professional.course,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999,4,17709
NA,admin.,divorced,NA,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,17710
25,student,single,high.school,no,unknown,unknown,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,17711
37,admin.,married,unknown,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17712
36,technician,married,NA,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,17713
26,admin.,married,high.school,no,yes,no,cellular,nov,fri,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,0.2333333333,0,17714
32,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,17715
43,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999,0,17716
30,admin.,single,high.school,no,no,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0,17717
49,technician,single,NA,unknown,no,no,telephone,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,17718
41,management,married,unknown,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,17719
37,admin.,married,NA,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,17720
47,admin.,married,high.school,unknown,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,17721
56,retired,married,NA,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,17722
42,services,married,high.school,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17723
51,technician,married,professional.course,no,yes,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,17724
40,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,17725
35,blue-collar,married,basic.4y,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,17726
46,admin.,married,high.school,no,yes,no,cellular,jul,tue,3,999,2,failure,-1.7,94.215,-40.3,0.797,4991.6,999,2,17727
25,services,single,basic.9y,no,no,no,telephone,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,17728
29,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,17729
NA,admin.,married,high.school,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,999,0,17730
42,self-employed,married,university.degree,unknown,no,no,cellular,nov,mon,4,999,1,failure,-0.1,93.2,-42,4.191,5195.8,999,2,17731
NA,technician,single,professional.course,no,no,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,17732
42,admin.,married,NA,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,17733
36,admin.,married,high.school,no,yes,no,telephone,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,17734
59,retired,married,professional.course,no,no,no,telephone,dec,tue,1,999,1,failure,-3,92.713,-33,0.715,5023.5,999,3,17735
48,admin.,married,NA,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,17736
35,admin.,single,university.degree,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,17737
32,technician,married,professional.course,no,yes,no,cellular,aug,NA,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,17738
40,self-employed,married,high.school,no,yes,no,telephone,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,17739
25,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17740
NA,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999,0,17741
38,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17742
33,housemaid,married,basic.9y,unknown,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,999,2,17743
32,admin.,single,NA,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,17744
45,admin.,married,unknown,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,17745
46,technician,married,university.degree,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999,0,17746
58,unemployed,married,NA,no,yes,no,cellular,apr,thu,1,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,0.2,1,17747
NA,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,17748
NA,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0,17749
NA,admin.,single,basic.9y,no,yes,no,cellular,jul,NA,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,17750
27,admin.,single,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17751
34,housemaid,divorced,basic.6y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,17752
53,admin.,married,professional.course,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,17753
36,services,married,NA,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,17754
36,admin.,divorced,NA,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,17755
57,retired,married,NA,unknown,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,3,17756
45,management,married,NA,no,yes,no,cellular,apr,tue,3,7,1,success,-1.8,93.749,-34.6,0.642,5008.7,0.2333333333,1,17757
31,blue-collar,single,NA,no,no,no,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,17758
50,blue-collar,married,NA,unknown,no,no,cellular,may,fri,6,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0,17759
36,admin.,married,NA,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,17760
NA,technician,married,NA,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,999,0,17761
NA,student,divorced,university.degree,no,yes,yes,cellular,may,thu,2,999,0,nonexistent,-1.8,93.876,-40,0.699,5008.7,999,0,17762
33,technician,single,professional.course,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,17763
35,technician,single,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,17764
29,blue-collar,married,high.school,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,17765
37,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,17766
35,blue-collar,married,NA,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,17767
NA,housemaid,married,NA,no,no,no,cellular,nov,NA,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,17768
44,entrepreneur,single,university.degree,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999,0,17769
27,admin.,single,high.school,no,yes,no,telephone,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,3.853,5195.8,999,0,17770
48,blue-collar,divorced,NA,unknown,unknown,unknown,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999,0,17771
50,admin.,divorced,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17772
29,admin.,single,high.school,no,yes,no,telephone,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,3,17773
NA,blue-collar,single,NA,no,no,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0,17774
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,17775
26,technician,single,high.school,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0,17776
NA,technician,single,professional.course,no,no,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,17777
NA,services,married,NA,unknown,no,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,17778
NA,entrepreneur,single,professional.course,no,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,17779
30,blue-collar,married,high.school,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,17780
32,services,single,university.degree,no,unknown,unknown,telephone,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,17781
22,student,single,high.school,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,17782
24,services,single,high.school,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,17783
39,blue-collar,divorced,NA,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,17784
34,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,may,NA,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,17785
NA,retired,married,basic.4y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,17786
58,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-1.1,94.767,-50.8,1.041,4963.6,999,0,17787
40,admin.,married,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17788
51,services,married,high.school,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,17789
52,housemaid,married,basic.9y,no,yes,no,cellular,jul,mon,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,17790
28,self-employed,married,basic.9y,no,yes,no,cellular,may,NA,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,17791
56,services,married,NA,no,no,no,telephone,nov,NA,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,17792
51,housemaid,married,NA,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,17793
47,blue-collar,married,NA,unknown,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,17794
43,self-employed,married,basic.9y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17795
31,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,17796
NA,technician,married,NA,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,17797
NA,admin.,single,NA,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,17798
NA,entrepreneur,single,university.degree,no,yes,no,cellular,jul,thu,12,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0,17799
28,admin.,single,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999,0,17800
27,admin.,single,university.degree,no,no,yes,cellular,jun,NA,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999,0,17801
NA,management,married,NA,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999,0,17802
37,technician,single,NA,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,17803
39,unemployed,single,high.school,no,yes,no,telephone,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,17804
48,admin.,married,NA,no,no,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,17805
34,management,married,NA,no,yes,no,cellular,jul,NA,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,17806
52,services,married,NA,unknown,unknown,unknown,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,17807
35,admin.,single,high.school,no,no,no,telephone,jun,NA,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,17808
47,admin.,single,high.school,no,no,no,telephone,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,17809
31,blue-collar,married,basic.9y,no,yes,yes,cellular,apr,thu,2,999,2,failure,-1.8,93.075,-47.1,1.41,5099.1,999,0,17810
42,services,married,high.school,no,no,no,cellular,may,NA,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,17811
NA,admin.,married,high.school,no,yes,no,cellular,jul,wed,2,15,1,success,-1.7,94.215,-40.3,0.802,4991.6,0.5,4,17812
31,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,17813
44,admin.,married,NA,no,yes,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,17814
48,blue-collar,married,professional.course,no,yes,no,cellular,aug,NA,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,17815
NA,self-employed,married,high.school,no,no,yes,cellular,may,mon,4,999,2,failure,-1.8,92.893,-46.2,1.354,5099.1,999,2,17816
45,admin.,single,high.school,no,no,no,telephone,jun,wed,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,17817
49,technician,married,university.degree,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,93.876,-40,0.699,5008.7,999,0,17818
25,services,single,high.school,no,no,no,telephone,may,mon,10,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,17819
54,admin.,divorced,professional.course,no,yes,no,telephone,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0,17820
60,technician,married,high.school,no,no,no,cellular,jul,fri,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,17821
NA,services,married,high.school,unknown,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17822
48,services,divorced,high.school,no,no,yes,telephone,jul,mon,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,17823
22,services,married,basic.9y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,17824
46,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,NA,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,17825
46,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17826
31,technician,married,NA,no,no,no,cellular,sep,thu,1,3,1,success,-1.1,94.199,-37.5,0.878,4963.6,0.1,1,17827
35,admin.,married,NA,unknown,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,17828
NA,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,17829
33,admin.,single,NA,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0,17830
47,technician,married,NA,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,17831
NA,admin.,single,university.degree,no,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,17832
NA,services,single,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,17833
